run_id,run_family,configuration,method,case,variant,mode,repetition,stochastic,uses_external_llm,model,reused_complete_workbook,workbook,workbook_sha256,solver_names,solver_fallback_errors,status,timesteps_completed,optimizer_calls,maximum_pricing_reruns,maximum_optimizer_attempts_per_trigger,agent_role_provenance,accepted_optimizer_calls,evaluator_accepted_optimizer_calls,forced_optimizer_selections,retained_better_candidate_selections,optimize_decisions,realized_pto_cost,realized_aggregator_revenue,realized_grid_net_cost,realized_buy_kwh,realized_sell_kwh,curtailed_energy_kwh,event_model_mismatch_timesteps,delay_parameter_absolute_error_minutes,return_delay_parameter_absolute_error_minutes,charger_power_absolute_error_kw,charger_availability_mismatch_count,minimum_observed_soc_fraction,terminal_minimum_soc_fraction,maximum_reserve_shortfall_kwh,reserve_violation_timesteps,llm_request_attempts,llm_successful_requests,llm_failed_attempts,llm_input_tokens,llm_cached_input_tokens,llm_cache_write_tokens,llm_uncached_input_tokens,llm_output_tokens,llm_reasoning_tokens,llm_total_tokens,llm_latency_seconds,llm_approximate_cost_usd,run_wall_seconds,run_process_cpu_seconds,run_average_cpu_cores,run_average_cpu_percent_total_capacity,run_logical_cpu_count,run_rss_start_mb,run_rss_end_mb,run_peak_rss_mb,run_peak_rss_delta_mb,run_memory_sampler_available,local_measurement_scope,provider_compute_scope,baseline_aggregator_revenue_reference,baseline_revenue_retention_fraction,baseline_revenue_retention_floor,baseline_revenue_retention_shortfall,baseline_revenue_retention_compliant,revenue_neutrality_active,revenue_neutrality_floor,revenue_neutrality_shortfall,revenue_neutrality_compliant
aw_combined_evening__altruistic__uncertain_chat__full_agentic__r001,secondary_role_ablation,full_agentic,full_agentic,aw_combined_evening,uncertain_chat,altruistic,1,True,True,gpt-5.6-luna,False,results/revision/ablation_altruistic_v6/aw_combined_evening/altruistic/uncertain_chat/full_agentic_rep_001.xlsx,fca7fe42369dab79babbaed2bec21596f8046e3116d3c8d99ceb514e04880201,['gurobi'],[],complete,48,3,1,2,"{""evaluator"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""pricing"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""trigger"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": true, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}}",2,1,1,0,2,121.1640464878433,11.07506575193399,110.0889807359093,1800.000559314476,295.123799999998,4.876200000001944,0,0,0,0,0,0.2,0.2104791780821918,0.0,0,12,12,0,124521,49332,75153,36,6989,1872,131510,56.364516,0.02816889,67.610972,12.578125,0.186037,1.16273,16,128.848,255.734,327.238,198.391,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API,18.4285133071845,0.5,9.214256653592248,0.0,True,True,9.214256653592248,0.0,True
aw_combined_evening__altruistic__uncertain_chat__full_agentic__r002,secondary_role_ablation,full_agentic,full_agentic,aw_combined_evening,uncertain_chat,altruistic,2,True,True,gpt-5.6-luna,False,results/revision/ablation_altruistic_v6/aw_combined_evening/altruistic/uncertain_chat/full_agentic_rep_002.xlsx,7e2e44d7f8961446d007109a7865f5e3093e272228724f1f131421cc26cc8068,['gurobi'],[],complete,48,3,1,2,"{""evaluator"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""pricing"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""trigger"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": true, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}}",2,1,1,0,2,121.1640464878433,11.07506575193399,110.0889807359093,1800.000559314476,295.123799999998,4.876200000001944,0,0,0,0,0,0.2,0.2104791780821918,0.0,0,12,12,0,124492,66754,57702,36,6824,1647,131316,53.397005,0.02395658,64.432964,12.453125,0.193273,1.207954,16,128.727,246.145,332.762,204.035,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API,18.4285133071845,0.5,9.214256653592248,0.0,True,True,9.214256653592248,0.0,True
aw_combined_evening__altruistic__uncertain_chat__full_agentic__r003,secondary_role_ablation,full_agentic,full_agentic,aw_combined_evening,uncertain_chat,altruistic,3,True,True,gpt-5.6-luna,False,results/revision/ablation_altruistic_v6/aw_combined_evening/altruistic/uncertain_chat/full_agentic_rep_003.xlsx,0531916ed791c7e5c1b239d2b462cd11a5043f58178e72ee64f2df729c6a88bb,['gurobi'],[],complete,48,3,1,2,"{""evaluator"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""pricing"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""trigger"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": true, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}}",2,1,1,0,2,122.2409120957739,12.15193135986427,110.0889807359096,1800.000559314476,295.1237999999957,4.876200000004303,0,0,0,0,0,0.2,0.2104791780821918,0.0,0,12,12,0,125540,55229,70275,36,7313,1958,132853,57.186274,0.02745613,68.3695,12.390625,0.18123,1.132689,16,129.008,247.629,329.75,200.742,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API,18.4285133071845,0.5,9.214256653592248,0.0,True,True,9.214256653592248,0.0,True
aw_combined_evening__altruistic__uncertain_chat__full_agentic__r004,secondary_role_ablation,full_agentic,full_agentic,aw_combined_evening,uncertain_chat,altruistic,4,True,True,gpt-5.6-luna,False,results/revision/ablation_altruistic_v6/aw_combined_evening/altruistic/uncertain_chat/full_agentic_rep_004.xlsx,5dcbd96b982b638c82558374ffe416a122a8025638565d367bf949e66f6ce256,['gurobi'],[],complete,48,3,1,2,"{""evaluator"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""pricing"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""trigger"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": true, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}}",2,1,1,0,2,121.1640464878433,11.07506575193399,110.0889807359093,1800.000559314476,295.123799999998,4.876200000001944,0,0,0,0,0,0.2,0.2104791780821918,0.0,0,12,12,0,124788,66754,57998,36,7230,1790,132018,55.623843,0.02451778,66.874094,12.234375,0.182946,1.143415,16,128.711,246.496,330.125,201.414,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API,18.4285133071845,0.5,9.214256653592248,0.0,True,True,9.214256653592248,0.0,True
aw_combined_evening__altruistic__uncertain_chat__full_agentic__r005,secondary_role_ablation,full_agentic,full_agentic,aw_combined_evening,uncertain_chat,altruistic,5,True,True,gpt-5.6-luna,False,results/revision/ablation_altruistic_v6/aw_combined_evening/altruistic/uncertain_chat/full_agentic_rep_005.xlsx,7334a8a505698be763c8a217b9671f11592213eae2bbe8d2a10cf4721c7dc5c6,['gurobi'],[],complete,48,3,1,2,"{""evaluator"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""pricing"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": false, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}, ""trigger"": {""backend"": ""OpenAIAgentBackend"", ""deterministic_numerical_trigger_fallback"": false, ""evidence_gate"": true, ""model"": ""gpt-5.6-luna"", ""pricing_guidance_variant"": ""base"", ""trigger_confidence_threshold"": 0.0, ""trigger_prompt_variant"": ""baseline""}}",2,1,1,0,2,121.1640464878433,11.07506575193399,110.0889807359093,1800.000559314476,295.123799999998,4.876200000001944,0,0,0,0,0,0.2,0.2104791780821918,0.0,0,12,12,0,124284,66754,57494,36,7045,1942,131329,55.703458,0.02416978,67.994793,13.625,0.200383,1.252394,16,128.738,246.707,322.156,193.418,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API,18.4285133071845,0.5,9.214256653592248,0.0,True,True,9.214256653592248,0.0,True
aw_route6_late_return__selfish__uncertain_chat__full_deterministic__r001,nonagentic_stack_baseline,full_deterministic,nonagentic_stack_baseline,aw_route6_late_return,uncertain_chat,selfish,1,False,False,not_used,False,results/revision/nonagentic_baseline_v8_confirmatory/aw_route6_late_return/selfish/uncertain_chat/full_deterministic.xlsx,a04f5381655f09b3a5e4e71730cd2f0206721f8ac8063130a07c1bce6e172c9b,['gurobi'],[],complete,48,2,1,2,"{""evaluator"": {""backend"": ""RuleBasedAgentBackend"", ""evidence_gate"": false}, ""pricing"": {""backend"": ""RuleBasedAgentBackend"", ""evidence_gate"": false}, ""trigger"": {""backend"": ""RuleBasedAgentBackend"", ""evidence_gate"": true}}",1,0,1,0,1,141.3352068701337,19.27697680407925,122.0582300660545,1800.0,195.1886,4.811399999999992,0,0,0,0,0,0.2,0.209813698630137,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,14.075822,32.015625,2.274512,14.215699,16,103.277,200.836,311.523,208.246,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API,,,,,,False,,,
aw_route6_late_return__altruistic__uncertain_chat__full_deterministic__r001,nonagentic_stack_baseline,full_deterministic,nonagentic_stack_baseline,aw_route6_late_return,uncertain_chat,altruistic,1,False,False,not_used,False,results/revision/nonagentic_baseline_v8_confirmatory/aw_route6_late_return/altruistic/uncertain_chat/full_deterministic.xlsx,545c6b4325e6935242b83053c3d58724bf9d15697cb9fd84c02403c8dd6888a4,['gurobi'],[],complete,48,2,1,2,"{""evaluator"": {""backend"": ""RuleBasedAgentBackend"", ""evidence_gate"": false}, ""pricing"": {""backend"": ""RuleBasedAgentBackend"", ""evidence_gate"": false}, ""trigger"": {""backend"": ""RuleBasedAgentBackend"", ""evidence_gate"": true}}",1,0,1,0,1,123.710099627881,9.4666679269491,114.2434317009319,2000.0,395.1886,4.811400000000006,0,0,0,0,0,0.2,0.2048408219178082,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,14.386274,21.4375,1.490136,9.313348,16,105.008,186.383,295.406,190.398,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API,18.4285133071845,0.5,9.214256653592248,0.0,True,True,9.214256653592248,0.0,True
aw_charger_bank_shutdown__selfish__uncertain_chat__full_deterministic__r001,nonagentic_stack_baseline,full_deterministic,nonagentic_stack_baseline,aw_charger_bank_shutdown,uncertain_chat,selfish,1,False,False,not_used,False,results/revision/nonagentic_baseline_v8_confirmatory/aw_charger_bank_shutdown/selfish/uncertain_chat/full_deterministic.xlsx,d381c080e8fdc675bc3c5f270ad5cd2d0a4e8e7ab8bc3b15065103c1c8477703,['gurobi'],[],complete,48,3,1,2,"{""evaluator"": {""backend"": ""RuleBasedAgentBackend"", ""evidence_gate"": false}, ""pricing"": {""backend"": ""RuleBasedAgentBackend"", ""evidence_gate"": false}, ""trigger"": {""backend"": ""RuleBasedAgentBackend"", ""evidence_gate"": true}}",2,1,1,0,2,142.2428821253406,20.03598839237058,122.20689373297,1800.0,200.0,0.0,0,0,0,0,0,0.2,0.2130520547945205,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,20.810439,44.359375,2.131592,13.322453,16,104.93,306.594,396.867,291.938,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API,,,,,,False,,,
aw_charger_bank_shutdown__altruistic__uncertain_chat__full_deterministic__r001,nonagentic_stack_baseline,full_deterministic,nonagentic_stack_baseline,aw_charger_bank_shutdown,uncertain_chat,altruistic,1,False,False,not_used,False,results/revision/nonagentic_baseline_v8_confirmatory/aw_charger_bank_shutdown/altruistic/uncertain_chat/full_deterministic.xlsx,5284d60adcab9ac7ea6b1c5a3c8f58f09f276111d549b01c3fdc03226c5a89e3,['gurobi'],[],complete,48,4,1,2,"{""evaluator"": {""backend"": ""RuleBasedAgentBackend"", ""evidence_gate"": false}, ""pricing"": {""backend"": ""RuleBasedAgentBackend"", ""evidence_gate"": false}, ""trigger"": {""backend"": ""RuleBasedAgentBackend"", ""evidence_gate"": true}}",2,0,2,0,2,125.1344718883869,9.397801588659386,115.7366702997275,2000.0,400.0,0.0,0,0,0,0,0,0.2,0.2048408219178082,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,32.930766,60.921875,1.849999,11.562492,16,103.715,233.676,310.863,207.148,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API,18.4285133071845,0.5,9.214256653592248,0.0,True,True,9.214256653592248,0.0,True
aw_combined_evening__selfish__uncertain_chat__full_deterministic__r001,nonagentic_stack_baseline,full_deterministic,nonagentic_stack_baseline,aw_combined_evening,uncertain_chat,selfish,1,False,False,not_used,False,results/revision/nonagentic_baseline_v8_confirmatory/aw_combined_evening/selfish/uncertain_chat/full_deterministic.xlsx,d400090f2948963ea14e675f2a33b6710a20c513f699ffe233bb168d04763a03,['gurobi'],[],complete,48,3,1,2,"{""evaluator"": {""backend"": ""RuleBasedAgentBackend"", ""evidence_gate"": false}, ""pricing"": {""backend"": ""RuleBasedAgentBackend"", ""evidence_gate"": false}, ""trigger"": {""backend"": ""RuleBasedAgentBackend"", ""evidence_gate"": true}}",2,1,1,0,2,138.8214489737056,28.7325158320542,110.0889331416515,1800.0,295.123799999998,4.876200000001944,8,0,0,0,24,0.2,0.207627397260274,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,13.606412,13.515625,0.993328,6.208297,16,104.98,193.746,280.484,175.504,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API,,,,,,False,,,
aw_combined_evening__altruistic__uncertain_chat__full_deterministic__r001,nonagentic_stack_baseline,full_deterministic,nonagentic_stack_baseline,aw_combined_evening,uncertain_chat,altruistic,1,False,False,not_used,False,results/revision/nonagentic_baseline_v8_confirmatory/aw_combined_evening/altruistic/uncertain_chat/full_deterministic.xlsx,cac5caf7afe2cc9e96f149cba2f87496853d7ebe18d4d4e0e1f74817d4c55dff,['gurobi'],[],complete,48,3,1,2,"{""evaluator"": {""backend"": ""RuleBasedAgentBackend"", ""evidence_gate"": false}, ""pricing"": {""backend"": ""RuleBasedAgentBackend"", ""evidence_gate"": false}, ""trigger"": {""backend"": ""RuleBasedAgentBackend"", ""evidence_gate"": true}}",2,1,1,0,2,122.2409120957737,12.15193135986428,110.0889807359094,1800.000559314476,295.1237999999971,4.876200000002896,8,0,0,0,24,0.2,0.2104791780821918,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,13.239458,13.640625,1.030301,6.43938,16,104.75,191.055,291.582,186.832,True,current Python process; native in-process solver work included,OpenAI server-side GPU/FLOPs/energy not exposed by API,18.4285133071845,0.5,9.214256653592248,0.0,True,True,9.214256653592248,0.0,True
