run_id,configuration,case,variant,mode,repetition,workbook,timestep,attempt_count,objective_metric,best_usable_attempt,best_usable_economic_attempt,selected_attempt,evaluator_accepted_attempt,best_usable_objective,best_usable_candidate_objective,selected_objective,selected_is_best_usable_candidate,selected_is_best_usable_objective,selected_objective_regret,accepted_rerun_worse_than_earlier_usable_attempt,accepted_rerun_economically_worse_than_earlier_usable_attempt,rejected_negative_pto_cost_count,no_op_rejection_feedback_count
aw_combined_evening__selfish__uncertain_chat__full_agentic__r005,full_agentic,aw_combined_evening,uncertain_chat,selfish,5,results/revision/ablation_final_v5/aw_combined_evening/selfish/uncertain_chat/full_agentic_rep_005.xlsx,31,2,projected_full_day_aggregator_revenue,2,2,2,2.0,33.275171,33.275171,33.275171,True,True,0.0,False,False,0,0
aw_combined_evening__selfish__uncertain_chat__rule_parser_trigger_substitution__r001,rule_parser_trigger_substitution,aw_combined_evening,uncertain_chat,selfish,1,results/revision/ablation_final_v5/aw_combined_evening/selfish/uncertain_chat/rule_parser_trigger_substitution_rep_001.xlsx,30,2,projected_full_day_aggregator_revenue,2,2,2,,33.275171,33.275171,33.275171,True,True,0.0,False,False,0,0
aw_combined_evening__selfish__uncertain_chat__rule_parser_trigger_substitution__r001,rule_parser_trigger_substitution,aw_combined_evening,uncertain_chat,selfish,1,results/revision/ablation_final_v5/aw_combined_evening/selfish/uncertain_chat/rule_parser_trigger_substitution_rep_001.xlsx,31,2,projected_full_day_aggregator_revenue,2,2,2,2.0,33.275171,33.275171,33.275171,True,True,0.0,False,False,0,0
aw_combined_evening__selfish__uncertain_chat__rule_parser_trigger_substitution__r002,rule_parser_trigger_substitution,aw_combined_evening,uncertain_chat,selfish,2,results/revision/ablation_final_v5/aw_combined_evening/selfish/uncertain_chat/rule_parser_trigger_substitution_rep_002.xlsx,30,2,projected_full_day_aggregator_revenue,2,2,2,,33.275171,33.275171,33.275171,True,True,0.0,False,False,0,0
aw_combined_evening__selfish__uncertain_chat__rule_parser_trigger_substitution__r002,rule_parser_trigger_substitution,aw_combined_evening,uncertain_chat,selfish,2,results/revision/ablation_final_v5/aw_combined_evening/selfish/uncertain_chat/rule_parser_trigger_substitution_rep_002.xlsx,31,2,projected_full_day_aggregator_revenue,2,2,2,,33.124925,33.124925,33.124925,True,True,0.0,False,False,0,0
aw_combined_evening__selfish__uncertain_chat__rule_parser_trigger_substitution__r003,rule_parser_trigger_substitution,aw_combined_evening,uncertain_chat,selfish,3,results/revision/ablation_final_v5/aw_combined_evening/selfish/uncertain_chat/rule_parser_trigger_substitution_rep_003.xlsx,30,2,projected_full_day_aggregator_revenue,2,2,2,,33.275171,33.275171,33.275171,True,True,0.0,False,False,0,0
aw_combined_evening__selfish__uncertain_chat__rule_parser_trigger_substitution__r003,rule_parser_trigger_substitution,aw_combined_evening,uncertain_chat,selfish,3,results/revision/ablation_final_v5/aw_combined_evening/selfish/uncertain_chat/rule_parser_trigger_substitution_rep_003.xlsx,31,2,projected_full_day_aggregator_revenue,2,2,2,,32.545501,32.545501,32.545501,True,True,0.0,False,False,0,0
aw_combined_evening__selfish__uncertain_chat__rule_parser_trigger_substitution__r004,rule_parser_trigger_substitution,aw_combined_evening,uncertain_chat,selfish,4,results/revision/ablation_final_v5/aw_combined_evening/selfish/uncertain_chat/rule_parser_trigger_substitution_rep_004.xlsx,30,2,projected_full_day_aggregator_revenue,2,2,2,,33.124925,33.124925,33.124925,True,True,0.0,False,False,0,0
aw_combined_evening__selfish__uncertain_chat__rule_parser_trigger_substitution__r004,rule_parser_trigger_substitution,aw_combined_evening,uncertain_chat,selfish,4,results/revision/ablation_final_v5/aw_combined_evening/selfish/uncertain_chat/rule_parser_trigger_substitution_rep_004.xlsx,31,2,projected_full_day_aggregator_revenue,2,2,2,2.0,33.124925,33.124925,33.124925,True,True,0.0,False,False,0,0
aw_combined_evening__selfish__uncertain_chat__rule_parser_trigger_substitution__r005,rule_parser_trigger_substitution,aw_combined_evening,uncertain_chat,selfish,5,results/revision/ablation_final_v5/aw_combined_evening/selfish/uncertain_chat/rule_parser_trigger_substitution_rep_005.xlsx,30,2,projected_full_day_aggregator_revenue,2,2,2,,33.124925,33.124925,33.124925,True,True,0.0,False,False,0,0
aw_combined_evening__selfish__uncertain_chat__rule_parser_trigger_substitution__r005,rule_parser_trigger_substitution,aw_combined_evening,uncertain_chat,selfish,5,results/revision/ablation_final_v5/aw_combined_evening/selfish/uncertain_chat/rule_parser_trigger_substitution_rep_005.xlsx,31,2,projected_full_day_aggregator_revenue,2,2,2,2.0,33.124925,33.124925,33.124925,True,True,0.0,False,False,0,0
aw_route6_late_return__selfish__uncertain_chat__deterministic_pricing_substitution__r001,deterministic_pricing_substitution,aw_route6_late_return,uncertain_chat,selfish,1,results/revision/ablation_final_v5/aw_route6_late_return/selfish/uncertain_chat/deterministic_pricing_substitution_rep_001.xlsx,6,2,projected_full_day_aggregator_revenue,2,2,2,,19.42782,19.42782,19.42782,True,True,0.0,False,False,0,0
aw_route6_late_return__selfish__uncertain_chat__deterministic_pricing_substitution__r002,deterministic_pricing_substitution,aw_route6_late_return,uncertain_chat,selfish,2,results/revision/ablation_final_v5/aw_route6_late_return/selfish/uncertain_chat/deterministic_pricing_substitution_rep_002.xlsx,6,2,projected_full_day_aggregator_revenue,2,2,2,,19.42782,19.42782,19.42782,True,True,0.0,False,False,0,0
aw_route6_late_return__selfish__uncertain_chat__deterministic_pricing_substitution__r003,deterministic_pricing_substitution,aw_route6_late_return,uncertain_chat,selfish,3,results/revision/ablation_final_v5/aw_route6_late_return/selfish/uncertain_chat/deterministic_pricing_substitution_rep_003.xlsx,6,2,projected_full_day_aggregator_revenue,2,2,2,,19.42782,19.42782,19.42782,True,True,0.0,False,False,0,0
aw_route6_late_return__selfish__uncertain_chat__deterministic_pricing_substitution__r004,deterministic_pricing_substitution,aw_route6_late_return,uncertain_chat,selfish,4,results/revision/ablation_final_v5/aw_route6_late_return/selfish/uncertain_chat/deterministic_pricing_substitution_rep_004.xlsx,6,2,projected_full_day_aggregator_revenue,2,2,2,,19.42782,19.42782,19.42782,True,True,0.0,False,False,0,0
aw_route6_late_return__selfish__uncertain_chat__deterministic_pricing_substitution__r005,deterministic_pricing_substitution,aw_route6_late_return,uncertain_chat,selfish,5,results/revision/ablation_final_v5/aw_route6_late_return/selfish/uncertain_chat/deterministic_pricing_substitution_rep_005.xlsx,6,2,projected_full_day_aggregator_revenue,2,2,2,,19.42782,19.42782,19.42782,True,True,0.0,False,False,0,0
aw_route6_late_return__selfish__uncertain_chat__evaluator_removal__r001,evaluator_removal,aw_route6_late_return,uncertain_chat,selfish,1,results/revision/ablation_final_v5/aw_route6_late_return/selfish/uncertain_chat/evaluator_removal_rep_001.xlsx,6,1,projected_full_day_aggregator_revenue,1,1,1,1.0,12.929286,12.929286,12.929286,True,True,0.0,False,False,0,0
aw_route6_late_return__selfish__uncertain_chat__evaluator_removal__r002,evaluator_removal,aw_route6_late_return,uncertain_chat,selfish,2,results/revision/ablation_final_v5/aw_route6_late_return/selfish/uncertain_chat/evaluator_removal_rep_002.xlsx,6,1,projected_full_day_aggregator_revenue,1,1,1,1.0,12.929286,12.929286,12.929286,True,True,0.0,False,False,0,0
aw_route6_late_return__selfish__uncertain_chat__evaluator_removal__r003,evaluator_removal,aw_route6_late_return,uncertain_chat,selfish,3,results/revision/ablation_final_v5/aw_route6_late_return/selfish/uncertain_chat/evaluator_removal_rep_003.xlsx,6,1,projected_full_day_aggregator_revenue,1,1,1,1.0,12.929286,12.929286,12.929286,True,True,0.0,False,False,0,0
aw_route6_late_return__selfish__uncertain_chat__evaluator_removal__r004,evaluator_removal,aw_route6_late_return,uncertain_chat,selfish,4,results/revision/ablation_final_v5/aw_route6_late_return/selfish/uncertain_chat/evaluator_removal_rep_004.xlsx,6,1,projected_full_day_aggregator_revenue,1,1,1,1.0,12.929286,12.929286,12.929286,True,True,0.0,False,False,0,0
aw_route6_late_return__selfish__uncertain_chat__evaluator_removal__r005,evaluator_removal,aw_route6_late_return,uncertain_chat,selfish,5,results/revision/ablation_final_v5/aw_route6_late_return/selfish/uncertain_chat/evaluator_removal_rep_005.xlsx,6,1,projected_full_day_aggregator_revenue,1,1,1,1.0,12.929286,12.929286,12.929286,True,True,0.0,False,False,0,0
aw_route6_late_return__selfish__uncertain_chat__full_agentic__r001,full_agentic,aw_route6_late_return,uncertain_chat,selfish,1,results/revision/ablation_final_v5/aw_route6_late_return/selfish/uncertain_chat/full_agentic_rep_001.xlsx,6,2,projected_full_day_aggregator_revenue,2,2,2,,24.809184,24.809184,24.809184,True,True,0.0,False,False,0,0
aw_route6_late_return__selfish__uncertain_chat__full_agentic__r002,full_agentic,aw_route6_late_return,uncertain_chat,selfish,2,results/revision/ablation_final_v5/aw_route6_late_return/selfish/uncertain_chat/full_agentic_rep_002.xlsx,6,2,projected_full_day_aggregator_revenue,2,2,2,,24.809184,24.809184,24.809184,True,True,0.0,False,False,0,0
aw_route6_late_return__selfish__uncertain_chat__full_agentic__r003,full_agentic,aw_route6_late_return,uncertain_chat,selfish,3,results/revision/ablation_final_v5/aw_route6_late_return/selfish/uncertain_chat/full_agentic_rep_003.xlsx,6,2,projected_full_day_aggregator_revenue,2,2,2,,24.809184,24.809184,24.809184,True,True,0.0,False,False,0,0
aw_route6_late_return__selfish__uncertain_chat__full_agentic__r004,full_agentic,aw_route6_late_return,uncertain_chat,selfish,4,results/revision/ablation_final_v5/aw_route6_late_return/selfish/uncertain_chat/full_agentic_rep_004.xlsx,6,2,projected_full_day_aggregator_revenue,2,2,2,,24.809184,24.809184,24.809184,True,True,0.0,False,False,0,0
aw_route6_late_return__selfish__uncertain_chat__full_agentic__r005,full_agentic,aw_route6_late_return,uncertain_chat,selfish,5,results/revision/ablation_final_v5/aw_route6_late_return/selfish/uncertain_chat/full_agentic_rep_005.xlsx,6,2,projected_full_day_aggregator_revenue,2,2,2,,24.809184,24.809184,24.809184,True,True,0.0,False,False,0,0
aw_route6_late_return__selfish__uncertain_chat__rule_parser_trigger_substitution__r001,rule_parser_trigger_substitution,aw_route6_late_return,uncertain_chat,selfish,1,results/revision/ablation_final_v5/aw_route6_late_return/selfish/uncertain_chat/rule_parser_trigger_substitution_rep_001.xlsx,6,2,projected_full_day_aggregator_revenue,2,2,2,,18.915836,18.915836,18.915836,True,True,0.0,False,False,0,0
aw_route6_late_return__selfish__uncertain_chat__rule_parser_trigger_substitution__r002,rule_parser_trigger_substitution,aw_route6_late_return,uncertain_chat,selfish,2,results/revision/ablation_final_v5/aw_route6_late_return/selfish/uncertain_chat/rule_parser_trigger_substitution_rep_002.xlsx,6,2,projected_full_day_aggregator_revenue,2,2,2,,24.809184,24.809184,24.809184,True,True,0.0,False,False,0,0
aw_route6_late_return__selfish__uncertain_chat__rule_parser_trigger_substitution__r003,rule_parser_trigger_substitution,aw_route6_late_return,uncertain_chat,selfish,3,results/revision/ablation_final_v5/aw_route6_late_return/selfish/uncertain_chat/rule_parser_trigger_substitution_rep_003.xlsx,6,2,projected_full_day_aggregator_revenue,2,2,2,,24.961253,24.961253,24.961253,True,True,0.0,False,False,0,0
aw_route6_late_return__selfish__uncertain_chat__rule_parser_trigger_substitution__r004,rule_parser_trigger_substitution,aw_route6_late_return,uncertain_chat,selfish,4,results/revision/ablation_final_v5/aw_route6_late_return/selfish/uncertain_chat/rule_parser_trigger_substitution_rep_004.xlsx,6,2,projected_full_day_aggregator_revenue,2,2,2,,24.809184,24.809184,24.809184,True,True,0.0,False,False,0,0
aw_route6_late_return__selfish__uncertain_chat__rule_parser_trigger_substitution__r005,rule_parser_trigger_substitution,aw_route6_late_return,uncertain_chat,selfish,5,results/revision/ablation_final_v5/aw_route6_late_return/selfish/uncertain_chat/rule_parser_trigger_substitution_rep_005.xlsx,6,2,projected_full_day_aggregator_revenue,2,2,2,,24.809184,24.809184,24.809184,True,True,0.0,False,False,0,0
